Model_Num,Best_Loss,Best_Acc,Best_Loss_Val,Best_Acc_Val
0,5.775313854217529,0.925000011920929,5.524868011474609,0.800000011920929
1,5.057003974914551,0.90625,6.472403049468994,0.6800000071525574
2,5.223654270172119,0.918749988079071,4.480286121368408,0.9599999785423279
3,6.063622951507568,0.9125000238418579,6.169979095458984,0.7200000286102295
4,3.4766132831573486,0.90625,0.9023681879043579,0.9599999785423279
5,4.779590129852295,0.9333333373069763,4.299141883850098,0.8999999761581421
6,6.357841968536377,0.8969696760177612,4.959118366241455,0.699999988079071
7,4.798047065734863,0.9454545378684998,6.378579616546631,1.0
