Epoch,loss,accuracy,val_loss,val_accuracy
0,6.0377631187438965,0.521212100982666,10.769247055053711,0.30000001192092896
1,5.464653968811035,0.581818163394928,10.779973030090332,0.30000001192092896
2,5.279195308685303,0.5939394235610962,10.803936004638672,0.30000001192092896
3,4.7306413650512695,0.6242424249649048,10.83273696899414,0.25
4,3.956585168838501,0.6666666865348816,10.835177421569824,0.25
5,3.453871965408325,0.6848484873771667,10.933393478393555,0.20000000298023224
6,3.150259017944336,0.7212121486663818,10.385899543762207,0.20000000298023224
7,3.1215295791625977,0.7272727489471436,10.905000686645508,0.20000000298023224
8,2.368985414505005,0.7818182110786438,9.661469459533691,0.20000000298023224
9,3.336178779602051,0.7151514887809753,8.890298843383789,0.20000000298023224
10,2.677361249923706,0.7515151500701904,8.797342300415039,0.20000000298023224
11,2.3450417518615723,0.8060606122016907,8.76350212097168,0.25
12,2.2644331455230713,0.7636363506317139,8.74653434753418,0.25
13,2.0116336345672607,0.8121212124824524,8.778701782226562,0.25
14,2.430830478668213,0.8121212124824524,8.808350563049316,0.25
15,2.0962812900543213,0.7878788113594055,8.786310195922852,0.25
16,2.0777604579925537,0.8242424130439758,8.737388610839844,0.25
17,1.9631675481796265,0.8242424130439758,8.711878776550293,0.25
18,1.9343483448028564,0.8484848737716675,8.687013626098633,0.25
19,1.6682535409927368,0.8484848737716675,8.668909072875977,0.25
20,1.693006992340088,0.8363636136054993,8.648412704467773,0.25
21,1.8971446752548218,0.8303030133247375,8.595415115356445,0.3499999940395355
22,1.573794960975647,0.8787878751754761,8.548868179321289,0.4000000059604645
23,1.6632318496704102,0.8666666746139526,8.555766105651855,0.4000000059604645
24,2.124484062194824,0.842424213886261,8.560872077941895,0.4000000059604645
25,1.7712090015411377,0.8484848737716675,8.540384292602539,0.4000000059604645
26,2.0098371505737305,0.842424213886261,8.526405334472656,0.4000000059604645
27,1.8338203430175781,0.842424213886261,8.51666259765625,0.4000000059604645
28,1.601702332496643,0.842424213886261,8.506060600280762,0.4000000059604645
29,1.3027983903884888,0.8727272748947144,8.503649711608887,0.4000000059604645
30,1.6532636880874634,0.8666666746139526,8.501424789428711,0.4000000059604645
31,1.6262565851211548,0.8787878751754761,8.506365776062012,0.4000000059604645
32,1.105804681777954,0.903030276298523,8.522249221801758,0.4000000059604645
33,1.3541486263275146,0.8848484754562378,8.533113479614258,0.4000000059604645
34,1.2182198762893677,0.8787878751754761,8.53393268585205,0.4000000059604645
35,1.3580865859985352,0.8787878751754761,8.523767471313477,0.4000000059604645
36,1.7127307653427124,0.8727272748947144,8.520106315612793,0.4000000059604645
37,1.4939993619918823,0.8303030133247375,8.516300201416016,0.4000000059604645
38,1.3512660264968872,0.8484848737716675,8.511479377746582,0.4000000059604645
39,1.3794260025024414,0.8727272748947144,8.533169746398926,0.4000000059604645
40,1.3904560804367065,0.8606060743331909,8.538346290588379,0.4000000059604645
41,1.176613211631775,0.903030276298523,8.534083366394043,0.4000000059604645
42,1.086384892463684,0.8969696760177612,8.529552459716797,0.4000000059604645
43,1.2165961265563965,0.8787878751754761,8.525686264038086,0.4000000059604645
44,1.2840276956558228,0.8848484754562378,8.523286819458008,0.4000000059604645
45,1.3322827816009521,0.9090909361839294,8.522130966186523,0.4000000059604645
46,1.5466017723083496,0.8787878751754761,8.52534008026123,0.4000000059604645
47,1.3869105577468872,0.8727272748947144,8.5195951461792,0.4000000059604645
48,1.1886907815933228,0.8909090757369995,8.527006149291992,0.4000000059604645
49,1.3483246564865112,0.8909090757369995,8.529999732971191,0.3499999940395355
50,1.358106255531311,0.8909090757369995,8.522684097290039,0.4000000059604645
51,1.7019845247268677,0.8848484754562378,8.51796817779541,0.44999998807907104
52,1.0868014097213745,0.8969696760177612,8.52143669128418,0.4000000059604645
53,1.1084654331207275,0.8969696760177612,8.524774551391602,0.4000000059604645
54,1.6203850507736206,0.8787878751754761,8.524160385131836,0.4000000059604645
55,1.152409553527832,0.9151515364646912,8.52405834197998,0.4000000059604645
56,1.4747523069381714,0.8787878751754761,8.519413948059082,0.4000000059604645
57,1.0814112424850464,0.8969696760177612,8.517732620239258,0.4000000059604645
58,1.0939244031906128,0.9272727370262146,8.518714904785156,0.4000000059604645
59,1.4387236833572388,0.8909090757369995,8.515446662902832,0.4000000059604645
60,0.834511399269104,0.9151515364646912,8.503243446350098,0.4000000059604645
61,1.0518842935562134,0.9212121367454529,8.50110149383545,0.4000000059604645
62,1.25504469871521,0.8969696760177612,8.497457504272461,0.44999998807907104
63,0.9908565878868103,0.9151515364646912,8.493367195129395,0.44999998807907104
64,0.9266160726547241,0.903030276298523,8.49024772644043,0.44999998807907104
65,0.8959589004516602,0.9212121367454529,8.4862699508667,0.44999998807907104
66,1.2719844579696655,0.9090909361839294,8.487401008605957,0.44999998807907104
67,1.0572489500045776,0.9151515364646912,8.486242294311523,0.44999998807907104
68,1.21219801902771,0.8848484754562378,8.482416152954102,0.44999998807907104
69,1.0499478578567505,0.9151515364646912,8.482900619506836,0.44999998807907104
70,0.9698721170425415,0.9212121367454529,8.483907699584961,0.44999998807907104
71,0.8850449323654175,0.9272727370262146,8.484962463378906,0.44999998807907104
72,1.072394847869873,0.9090909361839294,8.488567352294922,0.44999998807907104
73,0.8863286972045898,0.9151515364646912,8.491510391235352,0.44999998807907104
74,0.7599815726280212,0.9090909361839294,8.489168167114258,0.44999998807907104
75,1.2803080081939697,0.8787878751754761,8.502245903015137,0.4000000059604645
76,1.0583175420761108,0.903030276298523,8.511712074279785,0.4000000059604645
77,1.1825417280197144,0.8909090757369995,8.518284797668457,0.4000000059604645
78,1.2250697612762451,0.8666666746139526,8.516462326049805,0.44999998807907104
79,1.0593701601028442,0.9151515364646912,8.50562572479248,0.44999998807907104
80,0.9222487807273865,0.8909090757369995,7.887209892272949,0.44999998807907104
81,1.3495101928710938,0.8909090757369995,7.805610656738281,0.44999998807907104
82,0.7094540596008301,0.9272727370262146,7.781405448913574,0.44999998807907104
83,1.2299410104751587,0.9212121367454529,7.774383544921875,0.4000000059604645
84,0.9616055488586426,0.9151515364646912,7.773524284362793,0.4000000059604645
85,0.6211857795715332,0.9333333373069763,7.776312351226807,0.44999998807907104
86,1.1632144451141357,0.9151515364646912,7.803871154785156,0.44999998807907104
87,0.8577876091003418,0.939393937587738,7.858241081237793,0.44999998807907104
88,1.0637210607528687,0.9212121367454529,7.922044277191162,0.44999998807907104
89,0.8001759052276611,0.903030276298523,7.976665496826172,0.44999998807907104
90,1.1421539783477783,0.9151515364646912,8.018969535827637,0.44999998807907104
91,1.1626455783843994,0.8969696760177612,7.960720062255859,0.44999998807907104
92,1.0825037956237793,0.8969696760177612,8.51508617401123,0.44999998807907104
93,0.9840229153633118,0.9212121367454529,8.24118423461914,0.4000000059604645
94,0.7811058163642883,0.939393937587738,8.58980941772461,0.4000000059604645
95,1.3546098470687866,0.8909090757369995,8.072712898254395,0.4000000059604645
96,0.8503957390785217,0.9333333373069763,7.893998622894287,0.44999998807907104
97,0.8158547878265381,0.903030276298523,8.576985359191895,0.3499999940395355
98,0.8993574380874634,0.9212121367454529,8.573284149169922,0.3499999940395355
99,1.0622782707214355,0.9212121367454529,8.577646255493164,0.3499999940395355
