Epoch,loss,accuracy,val_loss,val_accuracy
0,6.558123588562012,0.4312500059604645,7.850757598876953,0.3199999928474426
1,6.356943607330322,0.48124998807907104,7.186441421508789,0.36000001430511475
2,4.899767875671387,0.5562499761581421,7.12132453918457,0.4000000059604645
3,5.598500728607178,0.48124998807907104,5.9263081550598145,0.4399999976158142
4,4.748599052429199,0.5625,5.784341812133789,0.5199999809265137
5,4.408633708953857,0.6000000238418579,5.734699726104736,0.5600000023841858
6,4.653730869293213,0.6000000238418579,5.730285167694092,0.5199999809265137
7,4.062844276428223,0.6187499761581421,5.7464165687561035,0.5600000023841858
8,4.051987648010254,0.612500011920929,5.766345024108887,0.5600000023841858
9,4.5134429931640625,0.5562499761581421,4.72688102722168,0.5600000023841858
10,3.180192470550537,0.6625000238418579,3.5739011764526367,0.5600000023841858
11,3.424929141998291,0.6499999761581421,3.037868022918701,0.5199999809265137
12,3.3685784339904785,0.6937500238418579,3.1369407176971436,0.47999998927116394
13,3.328010082244873,0.643750011920929,3.6646475791931152,0.47999998927116394
14,2.81687593460083,0.6937500238418579,3.741093397140503,0.5199999809265137
15,2.768105983734131,0.737500011920929,4.133583068847656,0.5199999809265137
16,3.122492551803589,0.668749988079071,3.663998603820801,0.5600000023841858
17,2.1521525382995605,0.7124999761581421,4.038757801055908,0.5600000023841858
18,3.044196605682373,0.625,3.9373855590820312,0.6000000238418579
19,2.5250275135040283,0.7250000238418579,3.36641001701355,0.6000000238418579
20,2.1762499809265137,0.7250000238418579,3.357603073120117,0.6000000238418579
21,2.723158836364746,0.7250000238418579,3.3548834323883057,0.6000000238418579
22,2.485537052154541,0.75,3.3487942218780518,0.6000000238418579
23,2.630214214324951,0.737500011920929,3.3430123329162598,0.6000000238418579
24,2.5119738578796387,0.6875,3.354109525680542,0.6000000238418579
25,2.2875800132751465,0.706250011920929,3.3673219680786133,0.6000000238418579
26,3.130115509033203,0.668749988079071,3.279337167739868,0.6800000071525574
27,2.5304243564605713,0.731249988079071,3.261073350906372,0.7200000286102295
28,1.8895097970962524,0.78125,3.287546396255493,0.7200000286102295
29,2.2179946899414062,0.762499988079071,3.2458603382110596,0.7200000286102295
30,2.342648983001709,0.6875,3.2620370388031006,0.7200000286102295
31,2.3865723609924316,0.7250000238418579,3.251063585281372,0.7200000286102295
32,1.9694736003875732,0.78125,2.6932365894317627,0.7599999904632568
33,2.385507106781006,0.7124999761581421,2.662543535232544,0.7599999904632568
34,1.9399948120117188,0.768750011920929,2.185697078704834,0.7599999904632568
35,1.7885401248931885,0.75,1.7084286212921143,0.800000011920929
36,2.476135730743408,0.7749999761581421,1.621145486831665,0.800000011920929
37,1.8541057109832764,0.7875000238418579,1.5905489921569824,0.800000011920929
38,1.6290277242660522,0.800000011920929,1.575761079788208,0.800000011920929
39,2.0542664527893066,0.800000011920929,1.5762968063354492,0.800000011920929
40,1.7478857040405273,0.793749988079071,1.5718333721160889,0.800000011920929
41,1.6888549327850342,0.7749999761581421,1.6392905712127686,0.7200000286102295
42,2.4133338928222656,0.7875000238418579,1.647271990776062,0.6800000071525574
43,1.2640777826309204,0.831250011920929,1.6419799327850342,0.6800000071525574
44,1.2814147472381592,0.875,1.6480090618133545,0.6800000071525574
45,1.3300559520721436,0.8187500238418579,1.617181658744812,0.6800000071525574
46,1.841636300086975,0.78125,1.584301471710205,0.6800000071525574
47,1.1529839038848877,0.8374999761581421,1.5586727857589722,0.7200000286102295
48,1.8179954290390015,0.8062499761581421,1.5221056938171387,0.800000011920929
49,1.59983491897583,0.8374999761581421,1.4627275466918945,0.800000011920929
50,1.0944366455078125,0.8374999761581421,0.8841631412506104,0.800000011920929
51,1.328847050666809,0.84375,0.2515392005443573,0.800000011920929
52,1.6830699443817139,0.8374999761581421,0.22123028337955475,0.800000011920929
53,1.0449774265289307,0.8500000238418579,0.20887014269828796,0.800000011920929
54,1.68436598777771,0.7875000238418579,0.20958328247070312,0.8799999952316284
55,0.941071629524231,0.8687499761581421,0.22186292707920074,0.8799999952316284
56,1.2469689846038818,0.8374999761581421,0.23272131383419037,0.8799999952316284
57,1.374164342880249,0.831250011920929,0.2603672444820404,0.8799999952316284
58,1.412152886390686,0.831250011920929,0.7319415211677551,0.8799999952316284
59,1.2459925413131714,0.8374999761581421,0.7445247769355774,0.9200000166893005
60,1.6653560400009155,0.84375,0.7517947554588318,0.8799999952316284
61,0.7438391447067261,0.875,0.750800609588623,0.8799999952316284
62,1.6325410604476929,0.8500000238418579,0.7486093044281006,0.8799999952316284
63,1.5595744848251343,0.8374999761581421,0.7495469450950623,0.8799999952316284
64,0.9269401431083679,0.8187500238418579,0.7231214046478271,0.9200000166893005
65,0.8612951040267944,0.84375,0.7072538733482361,0.9599999785423279
66,1.217018961906433,0.8187500238418579,0.7020353078842163,0.9599999785423279
67,1.137385606765747,0.8687499761581421,0.7012046575546265,0.9599999785423279
68,0.8928461074829102,0.875,0.6997614502906799,0.9599999785423279
69,1.0944017171859741,0.8812500238418579,0.6899507641792297,0.9599999785423279
70,1.4414482116699219,0.8500000238418579,0.6862421631813049,0.9599999785423279
71,0.9476184844970703,0.862500011920929,0.6875895857810974,0.9599999785423279
72,0.75672447681427,0.862500011920929,0.2617957293987274,0.9599999785423279
73,1.0798314809799194,0.887499988079071,0.20376598834991455,0.9599999785423279
74,1.218145489692688,0.8374999761581421,0.21724754571914673,0.9599999785423279
75,1.09278404712677,0.862500011920929,0.6991972327232361,0.9599999785423279
76,0.7475208044052124,0.875,0.6976372599601746,0.9599999785423279
77,1.0715057849884033,0.887499988079071,0.6977629661560059,0.9599999785423279
78,0.6741849780082703,0.918749988079071,0.6979801654815674,0.9599999785423279
79,0.9408477544784546,0.8500000238418579,0.6946389675140381,0.9599999785423279
80,1.0704411268234253,0.8812500238418579,0.6909275054931641,0.9599999785423279
81,0.8829766511917114,0.8187500238418579,0.6908519864082336,0.9599999785423279
82,0.6233059167861938,0.893750011920929,0.6920145153999329,0.9599999785423279
83,0.8015164136886597,0.8999999761581421,0.6972939968109131,0.9599999785423279
84,0.7162906527519226,0.887499988079071,0.7097647190093994,0.9200000166893005
85,0.5284045934677124,0.8999999761581421,0.7187981605529785,0.9200000166893005
86,1.1282356977462769,0.8687499761581421,0.7200958728790283,0.9200000166893005
87,0.9018521308898926,0.875,0.33975037932395935,0.9200000166893005
88,0.7548883557319641,0.8999999761581421,0.310898095369339,0.9200000166893005
89,0.6253940463066101,0.875,0.2677179276943207,0.9200000166893005
90,0.764157235622406,0.9125000238418579,0.2741142511367798,0.9200000166893005
91,0.7080457806587219,0.893750011920929,0.266821950674057,0.9200000166893005
92,0.6263458728790283,0.887499988079071,0.24219739437103271,0.9200000166893005
93,0.3390555679798126,0.887499988079071,0.27438274025917053,0.9200000166893005
94,0.5752753019332886,0.925000011920929,0.19517181813716888,0.9200000166893005
95,0.41752713918685913,0.9437500238418579,0.7036066651344299,0.8799999952316284
96,0.5304546356201172,0.918749988079071,0.7243017554283142,0.8799999952316284
97,0.3739226758480072,0.9437500238418579,0.7561703324317932,0.8399999737739563
98,0.7842828035354614,0.893750011920929,0.7786357998847961,0.8399999737739563
99,0.44194430112838745,0.9125000238418579,0.7874996066093445,0.8399999737739563
