Epoch,loss,accuracy,val_loss,val_accuracy
0,5.18079137802124,0.5249999761581421,7.664188385009766,0.44999998807907104
1,4.457027435302734,0.6000000238418579,7.652366638183594,0.5
2,3.595890760421753,0.625,7.659094333648682,0.5
3,3.816800594329834,0.6187499761581421,7.675032615661621,0.44999998807907104
4,3.703784227371216,0.643750011920929,7.668702602386475,0.5
5,2.9262657165527344,0.71875,7.657254219055176,0.5
6,3.62882924079895,0.6937500238418579,7.6415510177612305,0.5
7,2.9900901317596436,0.706250011920929,7.628950595855713,0.5
8,3.196838855743408,0.6875,7.630058288574219,0.5
9,2.9641504287719727,0.737500011920929,7.631319999694824,0.5
10,3.1987967491149902,0.699999988079071,7.628048896789551,0.5
11,3.1038689613342285,0.706250011920929,7.628371238708496,0.5
12,2.962780237197876,0.737500011920929,7.625099182128906,0.5
13,3.012258529663086,0.706250011920929,7.624687194824219,0.5
14,3.1191344261169434,0.71875,7.6251654624938965,0.5
15,3.220586061477661,0.6937500238418579,7.624619483947754,0.5
16,2.768155813217163,0.737500011920929,6.947409152984619,0.5
17,2.8015975952148438,0.7124999761581421,6.920764923095703,0.5
18,2.388242483139038,0.762499988079071,6.910691261291504,0.5
19,2.6588330268859863,0.75,6.902425289154053,0.5
20,2.5776820182800293,0.7437499761581421,6.886584281921387,0.550000011920929
21,2.1823313236236572,0.7749999761581421,6.8767266273498535,0.550000011920929
22,2.3502275943756104,0.768750011920929,6.872679710388184,0.550000011920929
23,2.568859100341797,0.7562500238418579,6.870545387268066,0.550000011920929
24,2.677450656890869,0.7562500238418579,6.873196601867676,0.550000011920929
25,2.2916035652160645,0.75,6.874388694763184,0.550000011920929
26,2.186532735824585,0.7749999761581421,6.878079891204834,0.550000011920929
27,2.329841136932373,0.7875000238418579,6.877620697021484,0.550000011920929
28,2.241563558578491,0.768750011920929,6.880730628967285,0.550000011920929
29,2.058684825897217,0.8125,6.880322456359863,0.550000011920929
30,2.1171741485595703,0.831250011920929,6.877983093261719,0.550000011920929
31,1.9564040899276733,0.793749988079071,6.878056526184082,0.550000011920929
32,2.546597719192505,0.7562500238418579,6.87808084487915,0.550000011920929
33,2.2153916358947754,0.8187500238418579,6.877344608306885,0.550000011920929
34,2.2275755405426025,0.75,6.8678998947143555,0.550000011920929
35,1.8286863565444946,0.824999988079071,6.864571571350098,0.550000011920929
36,1.7876917123794556,0.824999988079071,6.862157344818115,0.550000011920929
37,2.092477798461914,0.762499988079071,6.862157344818115,0.550000011920929
38,1.9107561111450195,0.8062499761581421,6.862157344818115,0.550000011920929
39,2.0013885498046875,0.768750011920929,6.862157344818115,0.550000011920929
40,2.1842541694641113,0.824999988079071,6.862157344818115,0.550000011920929
41,2.0464770793914795,0.8187500238418579,6.862157344818115,0.550000011920929
42,1.8418712615966797,0.824999988079071,6.862157344818115,0.550000011920929
43,1.8337799310684204,0.831250011920929,6.862157344818115,0.550000011920929
44,2.0358755588531494,0.8187500238418579,6.86368465423584,0.550000011920929
45,1.8265008926391602,0.8374999761581421,6.866588592529297,0.550000011920929
46,2.126288890838623,0.8125,6.868634223937988,0.550000011920929
47,1.8627455234527588,0.793749988079071,6.868263244628906,0.550000011920929
48,2.1484899520874023,0.8062499761581421,6.865740776062012,0.550000011920929
49,1.9442237615585327,0.824999988079071,6.864488124847412,0.550000011920929
50,1.5462383031845093,0.8500000238418579,6.865338325500488,0.550000011920929
51,2.1546037197113037,0.78125,6.868058681488037,0.550000011920929
52,1.8905855417251587,0.856249988079071,6.869265556335449,0.550000011920929
53,1.5664877891540527,0.862500011920929,6.866981506347656,0.550000011920929
54,1.6288642883300781,0.824999988079071,4.826194763183594,0.550000011920929
55,1.6859956979751587,0.824999988079071,4.8021931648254395,0.6000000238418579
56,1.7581532001495361,0.8125,3.4137821197509766,0.6000000238418579
57,1.4466404914855957,0.8500000238418579,3.292957305908203,0.6499999761581421
58,1.4855456352233887,0.8500000238418579,3.2533011436462402,0.6499999761581421
59,2.14833927154541,0.8125,3.3345694541931152,0.6499999761581421
60,1.477709174156189,0.856249988079071,4.724726676940918,0.6000000238418579
61,1.9559853076934814,0.8062499761581421,4.763324737548828,0.6000000238418579
62,2.034123420715332,0.8125,4.783008098602295,0.6000000238418579
63,1.428392767906189,0.875,4.787036895751953,0.6000000238418579
64,1.5932785272598267,0.8500000238418579,4.8204193115234375,0.6000000238418579
65,1.2809817790985107,0.8374999761581421,4.841651916503906,0.6000000238418579
66,1.3312679529190063,0.8812500238418579,4.933018207550049,0.6000000238418579
67,1.711618185043335,0.856249988079071,5.478908538818359,0.6000000238418579
68,1.1568081378936768,0.8812500238418579,5.52295446395874,0.6000000238418579
69,1.7760194540023804,0.831250011920929,5.550161838531494,0.6000000238418579
70,0.946256160736084,0.8999999761581421,5.589360237121582,0.6000000238418579
71,1.0416638851165771,0.84375,6.131475925445557,0.6000000238418579
72,1.1557236909866333,0.8812500238418579,5.572928428649902,0.6000000238418579
73,1.087658405303955,0.8812500238418579,5.527344703674316,0.6000000238418579
74,1.4358938932418823,0.862500011920929,6.135266304016113,0.6000000238418579
75,1.5130878686904907,0.8687499761581421,6.138392448425293,0.6000000238418579
76,1.185341238975525,0.862500011920929,6.138281345367432,0.6000000238418579
77,1.9447200298309326,0.831250011920929,6.1365065574646,0.6000000238418579
78,1.0918670892715454,0.887499988079071,6.145227909088135,0.6000000238418579
79,1.9793472290039062,0.8125,6.159043788909912,0.6000000238418579
80,1.2600133419036865,0.8687499761581421,6.173089027404785,0.6000000238418579
81,1.5871895551681519,0.84375,6.182158946990967,0.550000011920929
82,1.702298879623413,0.862500011920929,6.183741569519043,0.550000011920929
83,1.2443764209747314,0.8687499761581421,6.185588836669922,0.550000011920929
84,1.7027168273925781,0.8500000238418579,6.188261032104492,0.5
85,1.1384550333023071,0.887499988079071,6.187848091125488,0.550000011920929
86,1.461334466934204,0.84375,6.184996604919434,0.550000011920929
87,1.4946086406707764,0.875,6.182889938354492,0.550000011920929
88,1.5120429992675781,0.8687499761581421,6.177292346954346,0.550000011920929
89,1.2836494445800781,0.862500011920929,6.180367469787598,0.550000011920929
90,1.71420156955719,0.862500011920929,6.1897735595703125,0.550000011920929
91,1.46782386302948,0.8500000238418579,6.1954569816589355,0.550000011920929
92,1.2850695848464966,0.856249988079071,6.205801486968994,0.550000011920929
93,1.478756070137024,0.8374999761581421,6.211002349853516,0.550000011920929
94,0.8921475410461426,0.893750011920929,6.231572151184082,0.550000011920929
