Model_Num,Best_Loss,Best_Acc,Best_Loss_Val,Best_Acc_Val
0,6.384249210357666,0.8774193525314331,8.073763847351074,0.800000011920929
1,6.235600471496582,0.9354838728904724,8.893013954162598,0.6000000238418579
2,5.426958084106445,0.8774193525314331,4.186079025268555,0.800000011920929
3,7.817844390869141,0.85161292552948,5.252485752105713,0.8399999737739563
4,4.701455116271973,0.887499988079071,6.29774808883667,0.800000011920929
5,4.555847644805908,0.862500011920929,2.4878592491149902,0.949999988079071
6,6.170445919036865,0.8125,4.410820960998535,0.8500000238418579
7,4.671864986419678,0.8812500238418579,4.300987720489502,0.949999988079071
