Epoch,loss,accuracy,val_loss,val_accuracy
0,5.620035171508789,0.5032258033752441,7.5771307945251465,0.4399999976158142
1,6.384249210357666,0.4516128897666931,8.073763847351074,0.4399999976158142
2,5.312439918518066,0.5354838967323303,8.070898056030273,0.4399999976158142
3,4.979328155517578,0.5806451439857483,7.544004917144775,0.4399999976158142
4,4.991331100463867,0.5354838967323303,7.501285552978516,0.4399999976158142
5,5.221282005310059,0.5677419304847717,7.495308876037598,0.4399999976158142
6,3.904676914215088,0.6064516305923462,7.019099235534668,0.47999998927116394
7,4.704585075378418,0.5612903237342834,6.929320812225342,0.47999998927116394
8,4.845057964324951,0.5935483574867249,6.417716026306152,0.47999998927116394
9,4.625837802886963,0.57419353723526,6.3307976722717285,0.47999998927116394
10,4.740263938903809,0.625806450843811,6.293633937835693,0.47999998927116394
11,4.536038875579834,0.5935483574867249,5.201291561126709,0.5199999809265137
12,3.9673898220062256,0.6387096643447876,5.058077335357666,0.5600000023841858
13,3.9815104007720947,0.625806450843811,3.968987464904785,0.6399999856948853
14,3.92142653465271,0.6580645442008972,3.3141467571258545,0.6800000071525574
15,2.8432555198669434,0.6838709712028503,3.215043306350708,0.6800000071525574
16,3.206968307495117,0.6774193644523621,2.6874659061431885,0.7599999904632568
17,3.231161117553711,0.6774193644523621,2.634582281112671,0.7200000286102295
18,3.0322439670562744,0.7354838848114014,3.1889004707336426,0.6800000071525574
19,3.1697473526000977,0.6322580575942993,3.1949105262756348,0.7200000286102295
20,2.9436304569244385,0.7290322780609131,3.1943655014038086,0.7200000286102295
21,2.640707015991211,0.7032257914543152,3.189753532409668,0.7200000286102295
22,2.95343017578125,0.7161290049552917,3.184311866760254,0.7200000286102295
23,3.1380655765533447,0.7161290049552917,3.1821396350860596,0.7200000286102295
24,3.205449342727661,0.7096773982048035,3.181621789932251,0.6800000071525574
25,2.446533679962158,0.7612903118133545,3.186033010482788,0.6800000071525574
26,2.6039960384368896,0.7354838848114014,3.190217971801758,0.7200000286102295
27,2.3382608890533447,0.7483870983123779,2.7090020179748535,0.6800000071525574
28,2.4853415489196777,0.7483870983123779,2.637946128845215,0.7200000286102295
29,2.5655648708343506,0.7354838848114014,2.623990058898926,0.7200000286102295
30,2.6643447875976562,0.7354838848114014,2.6186819076538086,0.7200000286102295
31,2.4420318603515625,0.7612903118133545,2.617661714553833,0.7200000286102295
32,2.169890880584717,0.7870967984199524,2.6142077445983887,0.7200000286102295
33,2.30562424659729,0.774193525314331,2.6088082790374756,0.800000011920929
34,2.2604501247406006,0.7677419185638428,2.6106903553009033,0.800000011920929
35,2.108994245529175,0.7612903118133545,2.202836513519287,0.800000011920929
36,1.956080436706543,0.7935484051704407,2.086230993270874,0.800000011920929
37,2.456522226333618,0.7483870983123779,2.0497183799743652,0.7599999904632568
38,2.2989044189453125,0.7677419185638428,2.0446817874908447,0.7599999904632568
39,2.63468337059021,0.7483870983123779,2.0456299781799316,0.7599999904632568
40,2.018099784851074,0.800000011920929,2.047588586807251,0.7599999904632568
41,2.1818642616271973,0.7870967984199524,2.0204756259918213,0.7599999904632568
42,1.8572659492492676,0.7870967984199524,2.0079925060272217,0.7599999904632568
43,2.2696878910064697,0.7870967984199524,1.9837628602981567,0.800000011920929
44,2.105067729949951,0.7870967984199524,1.980519413948059,0.800000011920929
45,2.004725456237793,0.8193548321723938,1.9787060022354126,0.800000011920929
46,2.509988784790039,0.7677419185638428,1.9858375787734985,0.800000011920929
47,2.121530771255493,0.8129032254219055,2.1593658924102783,0.800000011920929
48,1.559717059135437,0.8193548321723938,2.597169876098633,0.7200000286102295
49,2.201904773712158,0.7612903118133545,2.5882678031921387,0.7200000286102295
50,2.036700487136841,0.7935484051704407,2.167116641998291,0.7200000286102295
51,2.048656940460205,0.7935484051704407,2.1148176193237305,0.7599999904632568
52,2.185805320739746,0.7677419185638428,2.1122536659240723,0.7599999904632568
53,2.0650415420532227,0.8129032254219055,2.1358559131622314,0.7599999904632568
54,2.2275800704956055,0.7870967984199524,2.132723808288574,0.7599999904632568
55,2.132782459259033,0.7806451320648193,2.068948745727539,0.800000011920929
